 Bandleader , Orchestra , Date , Title , Genre , Singer , Label , Master , Composer , Author , Arranger , Grouping ,Pianist,Bassist,Bandoneons,Strings
Osvaldo Fresedo,Orquesta Típica Fresedo,10/1/1923,Ilusión Perdida,Tango,Instrumental,Victor,Acoustic,Luis Martino,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/1/1923,Solitaria,Tango,Instrumental,Victor,Acoustic,Enrique Maciel,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/8/1923,Chafalonia,Tango,Instrumental,Victor,Acoustic,Guido Vanzina Pacheco,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/8/1923,Tengo Celos,Tango,Instrumental,Victor,Acoustic,Luis Serrano,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/23/1923,Encantito,Tango,Instrumental,Victor,Acoustic,Ángel Maffia,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/23/1923,Luis María,Tango,Instrumental,Victor,Acoustic,Manlio Francia,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/23/1923,Rosa Marchita,Tango,Instrumental,Victor,Acoustic,José Rizzuti,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/29/1923,El Zorzal,Tango,Instrumental,Victor,Acoustic,Alpidio Fernández,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/29/1923,Jardín Florido,Tango,Instrumental,Victor,Acoustic,Julio De Caro,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/7/1923,Bésame,Tango,Instrumental,Victor,Acoustic,José Marco,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/7/1923,Gemidos,Tango,Instrumental,Victor,Acoustic,Julio Vivas,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/7/1923,Jornada Campera,Tango,Instrumental,Victor,Acoustic,Nicolás Blois Marino,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/12/1923,A Buena Hora,Tango,Instrumental,Victor,Acoustic,Remo Bolognini,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/12/1923,Hasta Cuándo,Tango,Instrumental,Victor,Acoustic,Pedro Maffia,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/20/1923,La Divisa Punzó,Tango,Instrumental,Victor,Acoustic,Elvira Pérez de Fernández,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/20/1923,Manzanita,Tango,Instrumental,Victor,Acoustic,Raimundo Petillo,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/22/1923,Lita,Tango,Instrumental,Victor,Acoustic,J. Martínez de Hoz; Tito Cremona,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,12/3/1923,Bustito,Tango,Instrumental,Victor,Acoustic,Salvador Merico,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,12/4/1923,Pura Pierna,Tango,Instrumental,Victor,Acoustic,Emilio Sassenus,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,12/10/1923,Aromas,Tango,Instrumental,Victor,Acoustic,Osvaldo Fresedo,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,12/10/1923,Ingrata,Tango,Instrumental,Victor,Acoustic,José Rizzuti,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,12/14/1923,Julián,Tango,Instrumental,Victor,Acoustic,Edgardo Donato,José Panizza,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,12/14/1923,Un Antojo,Tango,Instrumental,Victor,Acoustic,Pedro Gagliano; Alfonso Gagliano,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,3/11/1924,Desde Las Nubes,Tango,Instrumental,Victor,Acoustic,Osvaldo Fresedo,,,17-26 / Acoustic,José María Rizzuti,"Carmelo Mutarelli, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,3/18/1924,Mujercita,Tango,Instrumental,Victor,Acoustic,Luis Martínez Serrano; C. González,,,17-26 / Acoustic,José María Rizzuti,Carmelo Mutarelli,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,3/24/1924,Todo Corazón,Tango,Instrumental,Victor,Acoustic,José De Caro,,,17-26 / Acoustic,José María Rizzuti,"Carmelo Mutarelli, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,3/25/1924,Eliana,Tango,Instrumental,Victor,Acoustic,Juan Garrido,,,17-26 / Acoustic,José María Rizzuti,"Carmelo Mutarelli, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,8/15/1924,Reminiscencias,Tango,Instrumental,Victor,Acoustic,Enrique Delfino; Osvaldo Fresedo; José Rizzutti,,,17-26 / Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,8/25/1924,Oscarcito,Tango,Instrumental,Victor,Acoustic,José Di Clemente,,,17-26 / Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,8/25/1924,Sueño De Amor,Tango,Instrumental,Victor,Acoustic,José De Caro,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/16/1924,El Once,Tango,Instrumental,Victor,Acoustic,Osvaldo Fresedo,,,17-26 / Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/16/1924,Encanto,Tango,Instrumental,Victor,Acoustic,#REF!,,,17-26 / Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/16/1924,Entre Rejas,Tango,Instrumental,Victor,Acoustic,José Rizzuti,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/16/1924,Un Chispazo,Tango,Instrumental,Victor,Acoustic,Pedro Polito,,,17-26 / Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller"
 Osvaldo Fresedo , Orquesta Típica Fresedo ,"9,321.00", Pobre Chica , Tango , Ada Falcón , Victor , Acoustic , Osvaldo Fresedo , Emilio Fresedo ,, 17-26 / Acoustic , José María Rizzuti ," Humberto Costanzo, Raúl Fresedo (drums) "," Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli "," Manlio Francia, Adolfo Muzzi, Jean Koller "
Osvaldo Fresedo,Orquesta Típica Fresedo,2/5/1925,Oro Y Seda,Tango,Instrumental,Victor,Acoustic,Osvaldo Fresedo,Amadeo Canale,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,3/10/1925,Desilusión,Tango,Instrumental,Victor,Acoustic,José Rizzuti,,,17-26 / Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,3/10/1925,Pobre Chica,Tango,Instrumental,Victor,Acoustic,Osvaldo Fresedo,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
 Osvaldo Fresedo , Orquesta Típica Fresedo ,"10,031.00"," Te Acordás, Reo? ", Tango , Instrumental , Odeon , 78rpm , Osvaldo Fresedo , Emilio Fresedo ,, 26-28 / Sextet , José María Rizzuti , Humberto Costanzo ," Osvaldo Fresedo, Alberto Rodríguez "," Adolfo Muzzi, Jean Koller "
Osvaldo Fresedo,Orquesta Típica Fresedo,4/28/1925,El Último Cariño,Tango,Instrumental,Victor,Acoustic,Alfredo Marengo,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,4/28/1925,Lazos De Seda,Tango,Instrumental,Victor,Acoustic,Antonio Tanturi; Ricardo Tanturi,José Barros,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,4/28/1925,Sin Alma,Tango,Instrumental,Victor,Acoustic,Roberto Goyeneche,,,17-26 / Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/1/1925,Muchachita De Mi Ensueño,Tango,Instrumental,Victor,Acoustic,Carlos Sánchez,,,17-26 / Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/5/1925,El Cofrecito,Tango,Instrumental,Victor,Acoustic,Rogelio Alfaro,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/5/1925,Palabra De Honor,Tango,Instrumental,Victor,Acoustic,Víctor Troysi,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/24/1925,De Mi Barrio,Tango,Instrumental,Victor,Acoustic,Roberto Goyeneche,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/24/1925,Inglesita,Tango,Instrumental,Victor,Acoustic,Julio Sanders,,,17-26 / Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller"
 Osvaldo Fresedo , Orquesta Típica Fresedo ,"10,461.00", Canto De Amor , Tango , Instrumental , Odeon , 78rpm , Osvaldo Fresedo , Emilio Fresedo ,, 26-28 / Sextet , José María Rizzuti , Humberto Costanzo ," Osvaldo Fresedo, Alberto Rodríguez "," Adolfo Muzzi, Jean Koller "
Osvaldo Fresedo,Orquesta Típica Fresedo,7/3/1925,Caprichosa,Tango,Instrumental,Victor,Acoustic,Hermes Peressini,,,17-26 / Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/3/1925,Venga Champán,Tango,Instrumental,Victor,Acoustic,Manuel Jovés,,,17-26 / Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/8/1925,Oro Y Seda,Tango,Ada Falcón,Victor,Acoustic,Osvaldo Fresedo,Amadeo Canale,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
 Osvaldo Fresedo , Orquesta Típica Osvaldo Fresedo ,"11,499.00", Tango Mío , Tango , Agustín Magaldi , Brunswick , 78rpm , Osvaldo Fresedo , Emilio Fresedo ,, 29-32 / Brunswick , Sebastián Lombardo , Alfredo Corletto ," Juan Salvatore, Luis Petrucelli "," Adolfo Muzzi, Pedro Desrets, José Lorito "
Osvaldo Fresedo,Orquesta Típica Fresedo,7/17/1925,Mimí,Tango,Instrumental,Victor,Acoustic,Alfredo Marengo,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/17/1925,San Antonio,Tango,Instrumental,Victor,Acoustic,Eduardo Pataro Conte,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,8/28/1925,Muchachita De Montmartre,Tango,Instrumental,Victor,Acoustic,Osvaldo Fresedo,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,9/17/1925,Risas De Cabaret,Tango,Instrumental,Victor,Acoustic,José Rizzuti,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,9/17/1925,Un Real Al 69,Tango,Instrumental,Victor,Acoustic,Salvador Granata,,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,9/22/1925,Buena Vida,Tango,Instrumental,Victor,Acoustic,Alberto Rodríguez,Julio Bonnet,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,9/22/1925,Callecita De Mi Barrio,Tango,Instrumental,Victor,Acoustic,Otelo Gasparini; Alberto Laporte,Enrique Maroni,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/6/1925,Aladino,Tango,Instrumental,Victor,Acoustic,Hermes Peressini,,,17-26 / Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/6/1925,Viejo Rincón,Tango,Instrumental,Victor,Acoustic,Raúl de los Hoyos,Roberto Cayol,,17-26 / Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/8/1925,Son Celos,Tango,Instrumental,Victor,Acoustic,V. Quiros; Pedro Puche,,,17-26 / Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/16/1926,Cuesta Arriba,Tango,Instrumental,Odeon,78rpm,Juan Ghio,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
 Osvaldo Fresedo , Osvaldo Fresedo y su Típica  ,"12,310.00", Vida Mía , Tango , Roberto Ray , Victor , 78rpm , Osvaldo Fresedo , Emilio Fresedo ,, 33-39 / Rituzzi Piano , José María Rizzuti , Alfredo Corletto ," Osvaldo Fresedo, Pascual Storti, Juan Salvatore "," Adolfo Muzzi, Pedro Desrets, José Lorito "
Osvaldo Fresedo,Orquesta Típica Fresedo,11/16/1926,Martirio Del Alma,Vals,Instrumental,Odeon,78rpm,Antonio Bonavena,J. Legüero,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/16/1926,Olvide Amigo,Tango,Instrumental,Odeon,78rpm,José Rizzuti,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/16/1926,Sangre Noble,Tango,Instrumental,Odeon,78rpm,#REF!,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/16/1926,Una Tarde,Tango,Instrumental,Odeon,78rpm,Nerón Ferrazzano; Julio Pollero,Benjamín Tagle-Lara,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/19/1926,Bésame Así,Tango,Instrumental,Odeon,78rpm,Luis Martínez,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/19/1926,Cotorrito,Tango,Instrumental,Odeon,78rpm,Santiago París,José Serra,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/19/1926,Dame Un Beso,Tango,Instrumental,Odeon,78rpm,Adolfo Muzzi,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/19/1926,La Madrugada,Tango,Instrumental,Odeon,78rpm,Emilio Iribarne,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/19/1926,Mío Serás,Tango,Instrumental,Odeon,78rpm,Angélica Menna,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/19/1926,Por Qué No Lo Dijiste,Tango,Instrumental,Odeon,78rpm,Emilio Rolfo,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/22/1926,Bacán,Tango,Instrumental,Odeon,78rpm,Armando Baliotti,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/22/1926,Caricias,Tango,Instrumental,Odeon,78rpm,Miguel Massini; Alejandro Schujer,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/22/1926,El Ermitaño,Tango,Instrumental,Odeon,78rpm,Humberto Constanzo,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/22/1926,El Perdón,Tango,Instrumental,Odeon,78rpm,Raúl Iriarte,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/22/1926,Murió De Amor,Tango,Instrumental,Odeon,78rpm,Emilio Marchiano,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/22/1926,Sólo Tú,Tango,Instrumental,Odeon,78rpm,Carlos Nauviolles,Nemesio Trejo,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
 Osvaldo Fresedo , Osvaldo Fresedo y su Típica  ,"12,588.00", Canto De Amor , Tango , Roberto Ray , Victor , 78rpm , Osvaldo Fresedo , Emilio Fresedo ,, 33-39 / Rituzzi Piano , José María Rizzuti ," Alfredo Corletto, Saly S. Nisguritz (drums) "," Pascual Storti, Juan Salvatore "," Adolfo Muzzi, Pedro Desrets, José Lorito, Mario Perini, Charles Wimer (guitar), Nélida Gianneo (harp) "
Osvaldo Fresedo,Orquesta Típica Fresedo,11/30/1926,Ñatita,Tango,Instrumental,Odeon,78rpm,Hermes Peressini,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,11/30/1926,Páginas De Amor,Tango,Instrumental,Odeon,78rpm,Luis Ricardi,José González Castillo,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,12/1/1926,Bajo Belgrano,Tango,Instrumental,Odeon,78rpm,Anselmo Aieta,Francisco García Jiménez,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
