Orchestra,Date,Title,Genre,Singer,Label,Master,Composer,Author,Arranger / Orchestrator,Grouping,Pianist,Bassist,Bandoneon,Strings
Aníbal Troilo,1952-03-20,Contratiempo,Tango,Instrumental,T.K.,Tape,Astor Piazzolla,Herminia Velich y Juan Velich,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-03-28,Cualquier Cosa,Tango,Raúl Berón,T.K.,Tape,Herminia Velich y Juan Velich,Víctor Lamanna,,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-03-28,Quejas De Bandoneón,Tango,Instrumental,T.K.,Tape,Juan de Dios Filiberto,,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-03-28,Amigazo,Tango,Jorge Casal,T.K.,Tape,Juan de Dios Filiberto,Alberto Vacarezza,Argentino Galván,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-03-28,El Marne,Tango,Instrumental,T.K.,Tape,Eduardo Arolas,Juan Pedro López,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-05-08,Tecleando,Tango,Instrumental,T.K.,Tape,Carlos Figari,Enrique Santos Discepolo,,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-05-08,Medianoche,Tango,Raúl Berón,T.K.,Tape,Alberto Tavarozzi,,,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-05-14,Cenizas,Tango,Instrumental,T.K.,Tape,José María Rizzuti,Ricardo Brignolo,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-05-14,Uno,Tango,Jorge Casal,T.K.,Tape,Mariano Mores,Pascual Contursi,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-06-05,Flor Campera,Tango,Jorge Casal,T.K.,Tape,José María Aguilar,Juan Pedro López,,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-06-05,Chiqué,Tango,Instrumental,T.K.,Tape,Ricardo Luis Brignolo,Astor Piazzolla,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-08-07,Fuegos Artificiales,Tango,Instrumental,T.K.,Tape,Roberto Firpo y Eduardo Arolas,Luis Rubistein,,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-08-07,Ventanita De Arrabal,Tango,Jorge Casal,T.K.,Tape,Antonio Scatasso,Héctor Pedro Blomberg,,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-08-18,Selección De Francisco Canaro,Tango,Instrumental,T.K.,Tape,Francisco Canaro,,Argentino Galván,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-08-18,Malena,Tango,Raúl Berón,T.K.,Tape,Lucio Demare,Eduardo Escaris Méndez,Héctor Artola,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-08-18,El Entrerriano,Tango,Instrumental,T.K.,Tape,Rosendo Mendizabal,,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-08-18,El Choclo,Tango,Raúl Berón,T.K.,Tape,Angel Villoldo,Homero Exposito,,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-08-18,Responso,Tango,Instrumental,T.K.,Tape,Aníbal Troilo,,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-08-18,Orlando Goñi,Tango,Instrumental,T.K.,Tape,Alfredo Gobbi,,Ismael Spitalnik,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-09-11,Barrio Viejo,Milonga,Jorge Casal,T.K.,Tape,Enrique Maciel,Enrique Cadícamo,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-09-11,Del Suburbio,Tango,Jorge Casal,T.K.,Tape,Oscar Sabino,Enrique Santos Discepolo y Juan Carlos Marambio Catan,,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-09-11,Mano Brava,Milonga,Instrumental,T.K.,Tape,Manuel Buzón,Juan Carlos Marambio Catán,,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-11-23,"Araca, Corazón",Tango,Jorge Casal,T.K.,Tape,Enrique Delfino,Manuel Romero,,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-12-12,Inspiración,Tango,Instrumental,T.K.,Tape,Peregrino Paulos,Gerardo Matos Rodriguez,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-12-12,La Mentirosa,Tango,Jorge Casal,T.K.,Tape,Anselmo Aieta,Homero Manzi,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-12-12,La Cumparsita,Tango,Instrumental,T.K.,Tape,Gerardo Matos Rodriguez,Francisco García Jiménez,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1953-03-23,Triunfal,Tango,Instrumental,T.K.,Tape,Astor Piazzolla,Cátulo Castillo,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1953-03-23,Vuelve La Serenata,Vals,Casal / Berón,T.K.,Tape,Aníbal Troilo,Cátulo Castillo,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1953-03-23,Mensaje,Tango,Raúl Berón,T.K.,Tape,Enrique Santos Discepolo,Pedro Numa Cordoba,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1953-03-23,El Monito,Tango,Instrumental,T.K.,Tape,Julio De Caro,Cátulo Castillo,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1953-05-19,Una Canción,Tango,Jorge Casal,T.K.,Tape,Aníbal Troilo,Cátulo Castillo,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1953-07-28,Ojos Negros,Tango,Instrumental,T.K.,Tape,Vicente Greco,Cátulo Castillo,Ismael Spitalnik,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Troilo-Grela,1953-08-05,La Cachila,Tango,Instrumental,T.K.,Tape,Eduardo Arolas,Héctor Polito,,Cuartets and Duos,,Enrique Díaz,Aníbal Troilo,Roberto Grela (guitar); Edmundo Zaldívar (bass guitar)
Troilo-Grela,1953-08-05,Palomita blanca,Vals,Instrumental,T.K.,Tape,Anselmo Alfredo Aieta,Francisco García Jiménez,,Cuartets and Duos,,Enrique Díaz,Aníbal Troilo,Roberto Grela (guitar); Edmundo Zaldívar (bass guitar)
Aníbal Troilo,1953-09-22,Patio Mío,Tango,Jorge Casal,T.K.,Tape,Aníbal Troilo,Cátulo Castillo,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1953-09-22,Milonga Del Mayoral,Milonga,Casal / Berón,T.K.,Tape,Aníbal Troilo,Marsilio Robles,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Troilo-Grela,1953-12-18,A Pedro Maffia,Tango,Instrumental,T.K.,Tape,Aníbal Troilo,,,Cuartets and Duos,,Enrique Díaz,Aníbal Troilo,Roberto Grela (guitar); Edmundo Zaldívar (bass guitar)
Troilo-Grela,1953-12-18,Sobre el Pucho,Tango,Instrumental,T.K.,Tape,Sebastián Piana,José González Castillo (Juan de León),,Cuartets and Duos,,Enrique Díaz,Aníbal Troilo,Roberto Grela (guitar); Edmundo Zaldívar (bass guitar)
Aníbal Troilo,1954-02-12,Carmín,Tango,Jorge Casal,T.K.,Tape,Victor Buchino,Marsilio Robles,Victor Buchino,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1954-02-12,Don Juan,Tango,Instrumental,T.K.,Tape,Ernesto Ponzio,,Ismael Spitalnik,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1954-02-28,Contrabajeando,Tango,Instrumental,T.K.,Tape,Aníbal Troilo y Astor Piazzolla,Ángel Gatti,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1954-02-28,El Pollo Ricardo,Tango,Instrumental,T.K.,Tape,Luis Alberto Fernandez,Cátulo Castillo,Ismael Spitalnik,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Troilo-Grela,1954-02-28,Diablito,Tango,Instrumental,T.K.,Tape,Pedro Maffia,Ismael Aguilar; Gerónimo Martinelli Massa,,Cuartets and Duos,,Enrique Díaz,Aníbal Troilo,Roberto Grela (guitar); Edmundo Zaldívar (bass guitar)
Troilo-Grela,1954-02-28,Un Placer,Tango,Instrumental,T.K.,Tape,Vicente Romeo,Juan Andrés Caruso,,Cuartets and Duos,,Enrique Díaz,Aníbal Troilo,Roberto Grela (guitar); Edmundo Zaldívar (bass guitar)
Aníbal Troilo,1954-04-24,De Muy Adentro,Tango,Instrumental,T.K.,Tape,Ángel Gatti,,Héctor Artola,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1954-04-24,Corrientes Angosta,Tango,Raúl Berón,T.K.,Tape,José Dames y Héctor Artola,Ricardo Podesta,,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1954-04-29,La Cantina,Tango,Jorge Casal,T.K.,Tape,Aníbal Troilo,Francisco García Jiménez,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1954-04-29,Pero Yo Sé,Tango,Raúl Berón,T.K.,Tape,Azucena Maizani,Alberto Mastra,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1954-08-27,Un Tango Para Esthercita,Tango,Raúl Berón,T.K.,Tape,Alberto Mastra,Dante Gilardoni,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1954-09-06,Los Cosos De Al Lao,Tango,Jorge Casal,T.K.,Tape,Marcos Larrosa y José Canet,Azucena Maizani,Roberto Pansera,T.K. + Manzi 1954-57,Osvaldo Manzi,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1954-09-06,La Chiflada,Tango,Instrumental,T.K.,Tape,Anselmo Aieta,Marcos Larrosa y José Canet,Astor Piazzolla,T.K. + Manzi 1954-57,Osvaldo Manzi,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1954-09-06,Taquito Militar,Milonga,Instrumental,T.K.,Tape,Mariano Mores,,Ismael Spitalnik,T.K. + Manzi 1954-57,Osvaldo Manzi,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
